,total_hh,lim_english_spanish_hh,lim_english_indoeuro_hh,lim_english_api_hh,lim_english_other_hh,isolated_hh,prop_isolated_hh,prop_isolated_hh_spanish
3403,1527,25,0,0,0,25.0,0.016371971,0.016371971
3404,1639,0,0,0,0,0.0,0.0,0.0
3405,1587,54,0,0,0,54.0,0.034026466,0.034026466
3406,1443,20,0,0,0,20.0,0.013860014,0.013860014
3407,1912,0,0,6,0,6.0,0.0031380753,0.0
3408,1521,8,0,22,0,30.0,0.019723866,0.005259698
3409,996,57,0,0,0,57.0,0.057228915,0.057228915
3410,568,0,0,5,0,5.0,0.008802817,0.0
3411,1557,15,0,0,0,15.0,0.009633912,0.009633912
3412,991,0,0,8,0,8.0,0.008072654,0.0
3413,932,0,0,0,0,0.0,0.0,0.0
3414,3661,14,0,0,0,14.0,0.0038240917,0.0038240917
3415,1289,0,0,0,0,0.0,0.0,0.0
3416,1725,10,0,0,0,10.0,0.0057971017,0.0057971017
3417,1203,0,0,0,0,0.0,0.0,0.0
3418,2636,0,0,39,0,39.0,0.014795144,0.0
3419,3997,0,0,0,0,0.0,0.0,0.0
3420,2484,41,0,0,0,41.0,0.016505636,0.016505636
3421,1507,20,0,5,0,25.0,0.01658925,0.0132714
3422,1798,0,0,0,0,0.0,0.0,0.0
3423,2170,7,0,8,0,15.0,0.0069124424,0.0032258064
3424,2134,41,0,0,0,41.0,0.019212745,0.019212745
3425,1874,0,0,0,0,0.0,0.0,0.0
3426,1752,12,0,0,0,12.0,0.006849315,0.006849315
3427,2101,13,0,10,0,23.0,0.010947168,0.00618753
3428,1594,0,0,0,0,0.0,0.0,0.0
3429,3624,0,0,0,0,0.0,0.0,0.0
3430,2393,0,0,0,0,0.0,0.0,0.0
3431,2357,0,0,0,0,0.0,0.0,0.0
3432,1149,0,0,0,0,0.0,0.0,0.0
3433,2436,0,0,0,0,0.0,0.0,0.0
3434,3323,25,0,0,0,25.0,0.0075233225,0.0075233225
3435,2282,0,0,0,0,0.0,0.0,0.0
3436,1126,30,0,0,0,30.0,0.026642984,0.026642984
3437,1298,14,0,0,0,14.0,0.010785825,0.010785825
3438,2619,9,0,7,0,16.0,0.006109202,0.0034364262
3439,1151,0,0,1,0,1.0,0.00086880976,0.0
3440,1085,43,0,0,0,43.0,0.039631337,0.039631337
3441,1501,0,0,0,0,0.0,0.0,0.0
3442,1524,0,26,7,0,33.0,0.021653544,0.0
3443,2244,0,0,7,0,7.0,0.0031194296,0.0
3444,1607,0,0,0,0,0.0,0.0,0.0
3445,1598,11,0,0,0,11.0,0.0068836045,0.0068836045
3446,1488,0,0,0,0,0.0,0.0,0.0
3447,913,0,0,0,0,0.0,0.0,0.0
3448,1072,0,0,2,0,2.0,0.0018656716,0.0
3449,901,0,9,0,0,9.0,0.009988901,0.0
3450,3240,0,0,109,0,109.0,0.033641975,0.0
3451,353,0,0,0,0,0.0,0.0,0.0
3452,319,0,0,0,0,0.0,0.0,0.0
3453,519,0,0,0,0,0.0,0.0,0.0
3454,779,0,0,0,0,0.0,0.0,0.0
3455,1942,0,0,0,0,0.0,0.0,0.0
3456,919,0,0,0,0,0.0,0.0,0.0
3457,1137,0,0,0,13,13.0,0.011433597,0.0
3458,1093,95,10,0,0,105.0,0.09606587,0.086916745
3459,1367,122,0,8,0,130.0,0.095098756,0.08924653
3460,1296,59,0,10,0,69.0,0.053240743,0.04552469
3461,629,33,0,0,0,33.0,0.052464228,0.052464228
3462,701,13,0,5,0,18.0,0.025677603,0.018544937
3463,962,0,0,0,0,0.0,0.0,0.0
3464,1755,0,0,0,0,0.0,0.0,0.0
3465,518,0,0,0,10,10.0,0.019305019,0.0
3466,686,0,0,0,0,0.0,0.0,0.0
3467,643,0,0,0,0,0.0,0.0,0.0
3468,871,52,4,15,0,71.0,0.0815155,0.05970149
3469,1143,9,0,36,0,45.0,0.03937008,0.007874016
3470,1216,0,0,0,0,0.0,0.0,0.0
3471,682,39,0,13,16,68.0,0.09970675,0.057184752
3472,1371,0,0,0,0,0.0,0.0,0.0
3473,2140,0,0,0,0,0.0,0.0,0.0
3474,1425,33,6,0,23,62.0,0.04350877,0.023157895
3475,1674,0,0,0,0,0.0,0.0,0.0
3476,2100,70,0,0,0,70.0,0.033333335,0.033333335
3477,1203,0,0,0,0,0.0,0.0,0.0
3478,1168,20,0,0,0,20.0,0.017123288,0.017123288
3479,1526,0,0,19,0,19.0,0.0124508515,0.0
3480,965,18,0,8,29,55.0,0.05699482,0.018652849
3481,794,0,0,0,0,0.0,0.0,0.0
3482,635,0,0,15,6,21.0,0.033070866,0.0
3483,1049,0,0,8,4,12.0,0.011439466,0.0
3484,2059,15,0,0,0,15.0,0.0072850897,0.0072850897
3485,1045,14,0,7,0,21.0,0.020095693,0.013397129
3486,284,0,0,0,0,0.0,0.0,0.0
3487,652,0,0,0,0,0.0,0.0,0.0
3488,343,0,0,0,0,0.0,0.0,0.0
3489,1384,8,0,0,0,8.0,0.0057803467,0.0057803467
3490,840,15,0,0,0,15.0,0.017857144,0.017857144
3491,1551,0,0,0,0,0.0,0.0,0.0
3492,797,0,0,6,0,6.0,0.007528231,0.0
3493,344,0,0,0,0,0.0,0.0,0.0
3494,905,12,0,0,0,12.0,0.013259669,0.013259669
3495,758,0,6,0,0,6.0,0.007915568,0.0
3496,680,0,0,0,0,0.0,0.0,0.0
3497,1189,0,0,0,0,0.0,0.0,0.0
3498,719,0,0,0,0,0.0,0.0,0.0
3499,976,0,0,0,0,0.0,0.0,0.0
3500,1133,0,0,0,0,0.0,0.0,0.0
3501,1083,0,0,0,0,0.0,0.0,0.0
3502,964,0,0,0,0,0.0,0.0,0.0
3503,1028,0,0,0,0,0.0,0.0,0.0
3504,1280,28,0,0,0,28.0,0.021875,0.021875
3505,1013,0,0,0,0,0.0,0.0,0.0
3506,1290,0,0,0,0,0.0,0.0,0.0
3507,1431,0,0,7,14,21.0,0.014675053,0.0
3508,1256,0,27,0,12,39.0,0.031050956,0.0
3509,529,0,0,0,0,0.0,0.0,0.0
3510,906,0,0,0,0,0.0,0.0,0.0
3511,2131,0,0,0,0,0.0,0.0,0.0
3512,720,43,0,0,0,43.0,0.059722222,0.059722222
3513,2238,0,0,0,0,0.0,0.0,0.0
3514,2174,0,0,0,0,0.0,0.0,0.0
3515,893,55,0,0,10,65.0,0.07278835,0.061590146
3516,1818,0,0,0,0,0.0,0.0,0.0
3517,1561,107,0,0,24,131.0,0.08392056,0.0685458
3518,1831,0,0,12,0,12.0,0.0065537957,0.0
3519,2415,72,0,0,0,72.0,0.029813664,0.029813664
3520,1923,168,12,27,0,207.0,0.107644305,0.0873635
3521,1969,309,0,46,0,355.0,0.18029456,0.15693246
3522,1289,176,0,21,0,197.0,0.15283166,0.13653995
3523,869,169,0,0,12,181.0,0.20828539,0.19447641
3524,3106,0,0,106,0,106.0,0.034127496,0.0
3525,1953,16,0,0,0,16.0,0.008192524,0.008192524
3526,1537,0,20,7,0,27.0,0.017566688,0.0
3527,2923,0,0,0,0,0.0,0.0,0.0
3528,1994,52,0,0,0,52.0,0.026078235,0.026078235
3529,983,0,0,9,0,9.0,0.009155646,0.0
3530,1186,29,18,22,0,69.0,0.058178753,0.02445194
3531,1045,25,0,0,14,39.0,0.037320573,0.023923445
3532,850,0,0,0,10,10.0,0.011764706,0.0
3533,2597,0,0,0,0,0.0,0.0,0.0
3534,2099,0,0,0,0,0.0,0.0,0.0
3535,1892,12,0,0,0,12.0,0.006342495,0.006342495
3536,1912,7,0,0,0,7.0,0.003661088,0.003661088
3537,2634,0,0,0,0,0.0,0.0,0.0
3538,483,0,0,0,0,0.0,0.0,0.0
3539,471,39,0,0,0,39.0,0.08280255,0.08280255
3540,1899,123,0,0,0,123.0,0.06477093,0.06477093
3541,1152,80,0,0,0,80.0,0.06944445,0.06944445
3542,1338,179,0,0,16,195.0,0.14573991,0.13378176
3543,1598,26,0,24,8,58.0,0.03629537,0.016270338
3544,1504,66,7,0,0,73.0,0.048537236,0.043882977
3545,2015,47,0,7,0,54.0,0.026799008,0.023325061
3546,1515,19,0,17,0,36.0,0.023762377,0.012541254
3547,1406,64,0,0,0,64.0,0.045519203,0.045519203
3548,536,34,0,0,0,34.0,0.063432835,0.063432835
3549,637,0,0,0,0,0.0,0.0,0.0
3550,685,0,0,0,0,0.0,0.0,0.0
3551,724,5,0,11,0,16.0,0.022099448,0.0069060773
3552,1512,8,9,0,0,17.0,0.011243386,0.005291005
3553,1037,30,0,0,0,30.0,0.028929604,0.028929604
3554,797,0,0,0,0,0.0,0.0,0.0
3555,532,0,0,0,0,0.0,0.0,0.0
3556,1959,128,18,0,6,152.0,0.07759061,0.06533946
3557,1348,63,0,0,0,63.0,0.046735905,0.046735905
3558,1140,0,0,0,0,0.0,0.0,0.0
3559,2022,0,0,0,0,0.0,0.0,0.0
3560,1003,3,0,6,0,9.0,0.008973081,0.002991027
3561,1057,0,0,0,0,0.0,0.0,0.0
3562,2401,0,0,63,0,63.0,0.026239067,0.0
3563,323,0,0,0,0,0.0,0.0,0.0
3564,740,0,0,0,0,0.0,0.0,0.0
3565,2286,0,0,0,0,0.0,0.0,0.0
3566,1284,0,0,0,0,0.0,0.0,0.0
3567,952,0,0,0,0,0.0,0.0,0.0
3568,1615,15,0,0,0,15.0,0.009287925,0.009287925
3569,1657,72,0,0,9,81.0,0.048883524,0.04345202
3570,2245,10,0,28,0,38.0,0.016926503,0.004454343
3571,1855,0,39,0,0,39.0,0.021024259,0.0
3572,2328,0,0,19,0,19.0,0.008161512,0.0
3573,1683,30,0,0,57,87.0,0.051693406,0.017825311
3574,3062,0,86,11,0,97.0,0.031678643,0.0
3575,1558,0,0,0,0,0.0,0.0,0.0
3576,1917,0,0,18,11,29.0,0.015127804,0.0
3577,1175,0,0,0,0,0.0,0.0,0.0
3578,1147,0,7,0,0,7.0,0.006102877,0.0
3579,941,0,0,0,0,0.0,0.0,0.0
3580,3239,0,0,38,0,38.0,0.011732016,0.0
3581,2945,0,0,16,0,16.0,0.0054329373,0.0
3582,3259,0,0,0,0,0.0,0.0,0.0
3583,2427,22,0,8,0,30.0,0.01236094,0.009064689
3584,1838,0,0,0,0,0.0,0.0,0.0
3585,804,13,0,0,0,13.0,0.016169155,0.016169155
3586,1072,0,0,0,0,0.0,0.0,0.0
3587,2750,45,0,0,0,45.0,0.016363636,0.016363636
3588,1416,9,0,0,0,9.0,0.006355932,0.006355932
3589,3066,0,0,30,25,55.0,0.017938683,0.0
3590,2863,0,0,0,0,0.0,0.0,0.0
3591,5978,0,0,0,0,0.0,0.0,0.0
3592,2208,0,0,32,0,32.0,0.014492754,0.0
3593,1507,30,7,0,0,37.0,0.02455209,0.0199071
3594,2409,176,61,0,0,237.0,0.09838107,0.07305936
3595,1401,25,10,16,0,51.0,0.03640257,0.017844398
3596,2495,0,0,0,8,8.0,0.0032064128,0.0
3597,2260,27,0,26,0,53.0,0.023451328,0.011946903
3598,2720,0,0,0,16,16.0,0.005882353,0.0
3599,1870,0,9,40,0,49.0,0.026203208,0.0
3600,1834,42,0,71,0,113.0,0.06161396,0.022900764
3601,2745,0,0,0,0,0.0,0.0,0.0
3602,1856,0,0,11,11,22.0,0.011853448,0.0
3603,3172,43,0,51,0,94.0,0.0296343,0.013556116
3604,1435,0,0,18,13,31.0,0.021602787,0.0
3605,1429,0,0,28,0,28.0,0.019594122,0.0
3606,2127,25,16,0,22,63.0,0.029619182,0.011753644
3607,2782,0,0,28,0,28.0,0.010064702,0.0
3608,1753,7,0,0,0,7.0,0.0039931545,0.0039931545
3609,0,0,0,0,0,0.0,,
3610,2181,0,16,0,18,34.0,0.0155891795,0.0
3611,1175,0,8,24,0,32.0,0.027234042,0.0
3612,2541,0,0,14,0,14.0,0.005509642,0.0
3613,1303,0,0,0,0,0.0,0.0,0.0
3614,1599,0,0,0,0,0.0,0.0,0.0
3615,1634,23,0,11,0,34.0,0.020807834,0.014075887
3616,2068,0,0,18,0,18.0,0.008704062,0.0
3617,4396,27,24,38,0,89.0,0.020245679,0.006141947
3618,2014,0,15,28,0,43.0,0.021350546,0.0
3619,2443,0,0,13,0,13.0,0.005321326,0.0
3620,3163,0,0,18,0,18.0,0.0056908,0.0
3621,1173,0,0,0,0,0.0,0.0,0.0
3622,1294,0,0,0,0,0.0,0.0,0.0
3623,1721,0,12,0,0,12.0,0.00697269,0.0
3624,3446,0,0,0,0,0.0,0.0,0.0
3625,4906,0,16,0,0,16.0,0.0032613126,0.0
3626,1859,0,0,6,0,6.0,0.0032275417,0.0
3627,3963,0,54,63,0,117.0,0.029523088,0.0
3628,2223,0,0,0,0,0.0,0.0,0.0
3629,1653,0,0,0,0,0.0,0.0,0.0
3630,1493,0,0,0,0,0.0,0.0,0.0
3631,1092,0,0,0,0,0.0,0.0,0.0
3632,1263,13,0,0,0,13.0,0.010292953,0.010292953
3633,1991,79,8,7,0,94.0,0.047212455,0.039678555
3634,959,11,0,0,0,11.0,0.0114702815,0.0114702815
3635,2289,21,0,0,0,21.0,0.0091743115,0.0091743115
3636,2011,43,0,0,0,43.0,0.021382397,0.021382397
3637,828,74,0,5,0,79.0,0.09541063,0.08937198
3638,2694,52,0,0,0,52.0,0.019302152,0.019302152
3639,2662,0,0,0,0,0.0,0.0,0.0
3640,2049,20,0,0,0,20.0,0.0097608585,0.0097608585
3641,2612,22,0,0,0,22.0,0.008422664,0.008422664
3642,1919,33,0,0,0,33.0,0.017196456,0.017196456
3643,1209,6,0,0,0,6.0,0.004962779,0.004962779
3644,2206,40,0,12,12,64.0,0.029011786,0.018132366
3645,1689,0,0,0,0,0.0,0.0,0.0
3646,1039,0,0,20,0,20.0,0.019249279,0.0
3647,1599,0,0,0,0,0.0,0.0,0.0
3648,1743,0,0,0,0,0.0,0.0,0.0
3649,1046,0,27,0,25,52.0,0.049713194,0.0
3650,683,0,10,0,18,28.0,0.04099561,0.0
3651,1232,0,0,0,0,0.0,0.0,0.0
3652,2161,0,0,0,0,0.0,0.0,0.0
3653,2354,0,20,0,39,59.0,0.025063721,0.0
3654,1679,0,0,0,0,0.0,0.0,0.0
3655,1532,0,0,0,0,0.0,0.0,0.0
3656,2039,0,0,0,0,0.0,0.0,0.0
3657,1547,0,0,0,0,0.0,0.0,0.0
3658,1413,0,0,0,0,0.0,0.0,0.0
3659,2018,0,0,0,0,0.0,0.0,0.0
3660,1308,0,0,10,0,10.0,0.00764526,0.0
3661,1567,0,0,0,0,0.0,0.0,0.0
3662,1824,27,0,0,0,27.0,0.014802632,0.014802632
3663,2240,0,0,0,0,0.0,0.0,0.0
3664,1635,29,0,0,0,29.0,0.017737003,0.017737003
3665,1309,151,0,0,0,151.0,0.11535523,0.11535523
3666,2518,0,0,0,33,33.0,0.013105639,0.0
3667,0,0,0,0,0,0.0,,
3668,0,0,0,0,0,0.0,,
3669,0,0,0,0,0,0.0,,
3670,0,0,0,0,0,0.0,,
